"sampno","R0","gamma","lnlike"
1541,1.58233549502365,0.176480094054835,-60.4439301258919
1542,1.58233549502365,0.176480094054835,-60.4439301258919
1543,1.58233549502365,0.176480094054835,-60.4439301258919
1544,1.58233549502365,0.176480094054835,-60.4439301258919
1545,1.58233549502365,0.182160893513197,-60.5915236412001
1546,1.58233549502365,0.182160893513197,-60.5915236412001
1547,1.58233549502365,0.182160893513197,-60.5915236412001
1548,1.58233549502365,0.182160893513197,-60.5915236412001
1549,1.58233549502365,0.179347046796352,-59.8763046126395
1550,1.58233549502365,0.179347046796352,-59.8763046126395
1551,1.58233549502365,0.179347046796352,-59.8763046126395
1552,1.58233549502365,0.179347046796352,-59.8763046126395
1553,1.58233549502365,0.177369962008136,-60.1250182812882
1554,1.58233549502365,0.177369962008136,-60.1250182812882
1555,1.58233549502365,0.182029355007768,-60.5306274024711
1556,1.58233549502365,0.182029355007768,-60.5306274024711
1557,1.58233549502365,0.182029355007768,-60.5306274024711
1558,1.58233549502365,0.182029355007768,-60.5306274024711
1559,1.58233549502365,0.176124021735821,-60.6079900179486
1560,1.59263232778836,0.176124021735821,-60.3304897624115
1561,1.59263232778836,0.178019059809977,-60.4499177220215
1562,1.59263232778836,0.178019059809977,-60.4499177220215
1563,1.59263232778836,0.178019059809977,-60.4499177220215
1564,1.59263232778836,0.178019059809977,-60.4499177220215
1565,1.59263232778836,0.174180218079905,-60.825593970257
1566,1.59263232778836,0.174180218079905,-60.825593970257
1567,1.59263232778836,0.178194469721706,-60.4905435161978
1568,1.56960945768374,0.178194469721706,-60.7018944365438
1569,1.56960945768374,0.180726016729303,-59.5872542366059
1570,1.56960945768374,0.180726016729303,-59.5872542366059
1571,1.56960945768374,0.180726016729303,-59.5872542366059
1572,1.56960945768374,0.180726016729303,-59.5872542366059
1573,1.56960945768374,0.180726016729303,-59.5872542366059
1574,1.56960945768374,0.180726016729303,-59.5872542366059
1575,1.56960945768374,0.180726016729303,-59.5872542366059
1576,1.56960945768374,0.180726016729303,-59.5872542366059
1577,1.56960945768374,0.182029327915004,-59.4062795175443
1578,1.58383220224567,0.182029327915004,-60.7679429749742
1579,1.58383220224567,0.182029327915004,-60.7679429749742
1580,1.58383220224567,0.182029327915004,-60.7679429749742
1581,1.58383220224567,0.182020314647931,-60.7633473821904
1582,1.58383220224567,0.182020314647931,-60.7633473821904
1583,1.58383220224567,0.179555278368544,-59.9809933414189
1584,1.58383220224567,0.179555278368544,-59.9809933414189
1585,1.58383220224567,0.179555278368544,-59.9809933414189
1586,1.58383220224567,0.179555278368544,-59.9809933414189
1587,1.58383220224567,0.179562229419541,-59.9818567084133
1588,1.5703586909638,0.179562229419541,-59.9234874997094
1589,1.5703586909638,0.179562229419541,-59.9234874997094
1590,1.5703586909638,0.179562229419541,-59.9234874997094
1591,1.5703586909638,0.179562229419541,-59.9234874997094
1592,1.5703586909638,0.179562229419541,-59.9234874997094
1593,1.5703586909638,0.181227691110412,-59.4845320756885
1594,1.5703586909638,0.181227691110412,-59.4845320756885
1595,1.5703586909638,0.182603362243302,-59.4477439042291
1596,1.5703586909638,0.182603362243302,-59.4477439042291
1597,1.5703586909638,0.182603362243302,-59.4477439042291
1598,1.5703586909638,0.182603362243302,-59.4477439042291
1599,1.5703586909638,0.182603362243302,-59.4477439042291
1600,1.5703586909638,0.182603362243302,-59.4477439042291
1601,1.5703586909638,0.182603362243302,-59.4477439042291
1602,1.5703586909638,0.182603362243302,-59.4477439042291
1603,1.5703586909638,0.181725268353663,-59.4374872276341
1604,1.5703586909638,0.181725268353663,-59.4374872276341
1605,1.5703586909638,0.181725268353663,-59.4374872276341
1606,1.5703586909638,0.181725268353663,-59.4374872276341
1607,1.5703586909638,0.181725268353663,-59.4374872276341
1608,1.5703586909638,0.181725268353663,-59.4374872276341
1609,1.5703586909638,0.185066040818327,-60.1023293564562
1610,1.551133857621,0.185066040818327,-59.1376160696235
1611,1.551133857621,0.185066040818327,-59.1376160696235
1612,1.551133857621,0.185066040818327,-59.1376160696235
1613,1.551133857621,0.18749565796111,-58.8698786669177
1614,1.551133857621,0.18749565796111,-58.8698786669177
1615,1.551133857621,0.184310307101086,-59.3985907685676
1616,1.551133857621,0.184310307101086,-59.3985907685676
1617,1.551133857621,0.190496260464148,-59.7143314542209
1618,1.551133857621,0.190496260464148,-59.7143314542209
1619,1.551133857621,0.189219248749963,-59.1987000476895
1620,1.551133857621,0.189219248749963,-59.1987000476895
1621,1.551133857621,0.189295840756002,-59.2231445900268
1622,1.52649092342353,0.189295840756002,-59.8011367525947
1623,1.52649092342353,0.195988738691352,-58.7401498308226
1624,1.52649092342353,0.195988738691352,-58.7401498308226
1625,1.52649092342353,0.192752342384491,-58.4919887238844
1626,1.52703955197601,0.192752342384491,-58.4773595033963
1627,1.52703955197601,0.194877237563279,-58.5273918704865
1628,1.52703955197601,0.194877237563279,-58.5273918704865
1629,1.52703955197601,0.194877237563279,-58.5273918704865
1630,1.52703955197601,0.194877237563279,-58.5273918704865
1631,1.52703955197601,0.194877237563279,-58.5273918704865
1632,1.53193793571888,0.194877237563279,-58.9485798337314
1633,1.53193793571888,0.194877237563279,-58.9485798337314
1634,1.53337519477047,0.194877237563279,-59.1241678286838
1635,1.53337519477047,0.188741918344108,-59.1767310942506
1636,1.53337519477047,0.188741918344108,-59.1767310942506
1637,1.53337519477047,0.188741918344108,-59.1767310942506
1638,1.53337519477047,0.188741918344108,-59.1767310942506
1639,1.53337519477047,0.188741918344108,-59.1767310942506
1640,1.53337519477047,0.188741918344108,-59.1767310942506
1641,1.53337519477047,0.193083773884515,-58.6065390382372
1642,1.53337519477047,0.193083773884515,-58.6065390382372
1643,1.53337519477047,0.193083773884515,-58.6065390382372
1644,1.53238748581643,0.193083773884515,-58.551259199604
1645,1.53238748581643,0.193083773884515,-58.551259199604
1646,1.53238748581643,0.193083773884515,-58.551259199604
1647,1.53238748581643,0.193083773884515,-58.551259199604
1648,1.53489937290884,0.193083773884515,-58.7135034083823
1649,1.53489937290884,0.193083773884515,-58.7135034083823
1650,1.53489937290884,0.193083773884515,-58.7135034083823
1651,1.53489937290884,0.193083773884515,-58.7135034083823
1652,1.53489937290884,0.193083773884515,-58.7135034083823
1653,1.53489937290884,0.191706490389207,-58.5311942091236
1654,1.53489937290884,0.191706490389207,-58.5311942091236
1655,1.53489937290884,0.191706490389207,-58.5311942091236
1656,1.53489937290884,0.191706490389207,-58.5311942091236
1657,1.53489937290884,0.191706490389207,-58.5311942091236
1658,1.5235814227164,0.191706490389207,-58.965969839649
1659,1.5235814227164,0.19774721412061,-59.0342953024804
1660,1.50897404405073,0.19774721412061,-58.4371621626628
1661,1.50897404405073,0.19774721412061,-58.4371621626628
1662,1.50897404405073,0.19774721412061,-58.4371621626628
1663,1.50897404405073,0.201504964095628,-58.771795515629
1664,1.50897404405073,0.201504964095628,-58.771795515629
1665,1.50897404405073,0.197569512372281,-58.4657286009376
1666,1.50174675156952,0.197569512372281,-59.1755449582314
1667,1.50174675156952,0.197569512372281,-59.1755449582314
1668,1.50174675156952,0.197569512372281,-59.1755449582314
1669,1.50174675156952,0.200699411985122,-58.3988056132975
1670,1.50174675156952,0.200699411985122,-58.3988056132975
1671,1.50174675156952,0.200699411985122,-58.3988056132975
1672,1.50174675156952,0.200699411985122,-58.3988056132975
1673,1.50174675156952,0.200699411985122,-58.3988056132975
1674,1.50174675156952,0.200699411985122,-58.3988056132975
1675,1.50174675156952,0.200699411985122,-58.3988056132975
1676,1.50174675156952,0.200699411985122,-58.3988056132975
1677,1.50174675156952,0.200699411985122,-58.3988056132975
1678,1.50174675156952,0.200699411985122,-58.3988056132975
1679,1.50174675156952,0.199513994101424,-58.5474126836139
1680,1.50174675156952,0.199513994101424,-58.5474126836139
1681,1.50174675156952,0.199513994101424,-58.5474126836139
1682,1.50174675156952,0.199513994101424,-58.5474126836139
1683,1.50174675156952,0.203266396088235,-58.6736691602016
1684,1.50174675156952,0.203266396088235,-58.6736691602016
1685,1.50174675156952,0.203266396088235,-58.6736691602016
1686,1.50174675156952,0.203266396088235,-58.6736691602016
1687,1.50174675156952,0.204358358671866,-59.0339948176227
1688,1.50174675156952,0.204358358671866,-59.0339948176227
1689,1.50174675156952,0.1995949874709,-58.5316484687659
1690,1.50174675156952,0.1995949874709,-58.5316484687659
1691,1.50174675156952,0.204959099620511,-59.293264847098
1692,1.50174675156952,0.204959099620511,-59.293264847098
1693,1.50174675156952,0.204959099620511,-59.293264847098
1694,1.50632232279329,0.204959099620511,-60.0581163034615
1695,1.50632232279329,0.199952836428423,-58.3628332712779
1696,1.50632232279329,0.199952836428423,-58.3628332712779
1697,1.50632232279329,0.199601635944311,-58.3601325187809
1698,1.50632232279329,0.199601635944311,-58.3601325187809
1699,1.50632232279329,0.19981310109565,-58.3599003563883
1700,1.50632232279329,0.19981310109565,-58.3599003563883
1701,1.50632232279329,0.19981310109565,-58.3599003563883
1702,1.50632232279329,0.19981310109565,-58.3599003563883
1703,1.50632232279329,0.200887723149538,-58.4453508306554
1704,1.50632232279329,0.200887723149538,-58.4453508306554
1705,1.50632232279329,0.200887723149538,-58.4453508306554
1706,1.50632232279329,0.200887723149538,-58.4453508306554
1707,1.50632232279329,0.200887723149538,-58.4453508306554
1708,1.51550158881542,0.200887723149538,-59.3296632914363
1709,1.51550158881542,0.1956322132747,-58.4674660282075
1710,1.51550158881542,0.1956322132747,-58.4674660282075
1711,1.51550158881542,0.1956322132747,-58.4674660282075
1712,1.51550158881542,0.1956322132747,-58.4674660282075
1713,1.51550158881542,0.1956322132747,-58.4674660282075
1714,1.51550158881542,0.1956322132747,-58.4674660282075
1715,1.51550158881542,0.196866674103758,-58.350734682889
1716,1.51550158881542,0.196866674103758,-58.350734682889
1717,1.51550158881542,0.196849868050712,-58.3509889030345
1718,1.51550158881542,0.196849868050712,-58.3509889030345
1719,1.51550158881542,0.193632404382261,-59.0832753068428
1720,1.51550158881542,0.193632404382261,-59.0832753068428
1721,1.51550158881542,0.195941474117009,-58.4194970549034
1722,1.51550158881542,0.195941474117009,-58.4194970549034
1723,1.51550158881542,0.195941474117009,-58.4194970549034
1724,1.51406310290678,0.195941474117009,-58.4851953884725
1725,1.51406310290678,0.195941474117009,-58.4851953884725
1726,1.51406310290678,0.195941474117009,-58.4851953884725
1727,1.51406310290678,0.195941474117009,-58.4851953884725
1728,1.51406310290678,0.195941474117009,-58.4851953884725
1729,1.51406310290678,0.195941474117009,-58.4851953884725
1730,1.51406310290678,0.195941474117009,-58.4851953884725
1731,1.51406310290678,0.195941474117009,-58.4851953884725
1732,1.51406310290678,0.195941474117009,-58.4851953884725
1733,1.51406310290678,0.195941474117009,-58.4851953884725
1734,1.51406310290678,0.195941474117009,-58.4851953884725
1735,1.51406310290678,0.198451588296971,-58.4185333575473
1736,1.51406310290678,0.198451588296971,-58.4185333575473
1737,1.51406310290678,0.198451588296971,-58.4185333575473
1738,1.51406310290678,0.198451588296971,-58.4185333575473
1739,1.51406310290678,0.194256070441664,-58.9922336504563
1740,1.51406310290678,0.194256070441664,-58.9922336504563
1741,1.51406310290678,0.196471362912887,-58.4030531720584
1742,1.51406310290678,0.196471362912887,-58.4030531720584
1743,1.51406310290678,0.198737900212242,-58.4624578423377
1744,1.51406310290678,0.198737900212242,-58.4624578423377
1745,1.51406310290678,0.198737900212242,-58.4624578423377
1746,1.51116681988367,0.198737900212242,-58.3611015311295
1747,1.51116681988367,0.199563071456383,-58.4546711442708
1748,1.50999008169175,0.199563071456383,-58.4054767962974
1749,1.50999008169175,0.203637529725261,-59.9293534022513
1750,1.50999008169175,0.203637529725261,-59.9293534022513
1751,1.50999008169175,0.202586246301907,-59.3406575075997
1752,1.50999008169175,0.202586246301907,-59.3406575075997
1753,1.50999008169175,0.202529721228856,-59.3128161219764
1754,1.50999008169175,0.202529721228856,-59.3128161219764
1755,1.50999008169175,0.20201893812378,-59.0789699677305
1756,1.50999008169175,0.20201893812378,-59.0789699677305
1757,1.50999008169175,0.20201893812378,-59.0789699677305
1758,1.50999008169175,0.20201893812378,-59.0789699677305
1759,1.50999008169175,0.20201893812378,-59.0789699677305
1760,1.49352491540619,0.20201893812378,-58.6489937089084
1761,1.49352491540619,0.207379762121908,-59.301034722808
1762,1.49352491540619,0.207379762121908,-59.301034722808
1763,1.49352491540619,0.201988491593509,-58.6551709553983
1764,1.4924914869744,0.201988491593509,-58.7437277898744
1765,1.4924914869744,0.207194839613867,-59.1057930968916
1766,1.4924914869744,0.207194839613867,-59.1057930968916
1767,1.4924914869744,0.205780714694703,-58.6885976466482
1768,1.4924914869744,0.205780714694703,-58.6885976466482
1769,1.4924914869744,0.205780714694703,-58.6885976466482
1770,1.4924914869744,0.205780714694703,-58.6885976466482
1771,1.4924914869744,0.205780714694703,-58.6885976466482
1772,1.4924914869744,0.205780714694703,-58.6885976466482
1773,1.4924914869744,0.205780714694703,-58.6885976466482
1774,1.4924914869744,0.205780714694703,-58.6885976466482
1775,1.4924914869744,0.205097413631424,-58.5713286150583
1776,1.48543849357321,0.205097413631424,-58.712967961316
1777,1.48543849357321,0.206951981899074,-58.6618196005545
1778,1.48543849357321,0.206951981899074,-58.6618196005545
1779,1.48543849357321,0.202997084894105,-59.2637405428948
1780,1.51683542786639,0.202997084894105,-60.9743058418079
1781,1.51683542786639,0.201638072492681,-59.9893857946123
1782,1.51683542786639,0.201638072492681,-59.9893857946123
1783,1.51683542786639,0.201638072492681,-59.9893857946123
1784,1.51683542786639,0.201638072492681,-59.9893857946123
1785,1.51683542786639,0.201638072492681,-59.9893857946123
1786,1.51813170346914,0.201638072492681,-60.2543479826152
1787,1.51813170346914,0.194784705360995,-58.4911738979116
1788,1.51813170346914,0.194784705360995,-58.4911738979116
1789,1.51813170346914,0.194784705360995,-58.4911738979116
1790,1.51813170346914,0.194784705360995,-58.4911738979116
1791,1.51813170346914,0.194784705360995,-58.4911738979116
1792,1.51913206350891,0.194784705360995,-58.4471585118877
1793,1.51913206350891,0.198691824052996,-58.8657229979321
1794,1.50099847728704,0.198691824052996,-58.8328571536095
1795,1.50099847728704,0.204044845185407,-58.8417945280724
1796,1.50099847728704,0.204044845185407,-58.8417945280724
1797,1.50099847728704,0.201179002441118,-58.39620513678
1798,1.50099847728704,0.201179002441118,-58.39620513678
1799,1.50099847728704,0.198435986287339,-58.92200466427
1800,1.51468476084458,0.198435986287339,-58.4442206573575
1801,1.51468476084458,0.198898774636374,-58.5304951065113
1802,1.49619086634452,0.198898774636374,-59.401191491223
1803,1.49619086634452,0.204147121993631,-58.5503970606445
1804,1.49619086634452,0.204147121993631,-58.5503970606445
1805,1.49619086634452,0.205885174240362,-59.0061060652827
1806,1.49619086634452,0.205885174240362,-59.0061060652827
1807,1.49619086634452,0.205885174240362,-59.0061060652827
1808,1.50198869339756,0.205885174240362,-59.8194808837558
1809,1.50198869339756,0.200072784398884,-58.4442500261898
1810,1.50198869339756,0.200072784398884,-58.4442500261898
1811,1.50198869339756,0.20437457009155,-59.0689168344254
1812,1.50198869339756,0.20437457009155,-59.0689168344254
1813,1.50198869339756,0.19768641447566,-59.0910127623473
1814,1.50198869339756,0.19768641447566,-59.0910127623473
1815,1.50198869339756,0.197106265906863,-59.3580202571093
1816,1.50198869339756,0.197106265906863,-59.3580202571093
1817,1.50198869339756,0.20247927034712,-58.5144846336881
1818,1.50198869339756,0.20247927034712,-58.5144846336881
1819,1.50198869339756,0.20247927034712,-58.5144846336881
1820,1.50198869339756,0.20247927034712,-58.5144846336881
1821,1.50198869339756,0.20247927034712,-58.5144846336881
1822,1.50198869339756,0.20247927034712,-58.5144846336881
1823,1.50198869339756,0.20247927034712,-58.5144846336881
1824,1.50198869339756,0.20247927034712,-58.5144846336881
1825,1.50198869339756,0.20247927034712,-58.5144846336881
1826,1.50198869339756,0.20247927034712,-58.5144846336881
1827,1.50198869339756,0.204734067699868,-59.2229068287673
1828,1.50198869339756,0.204734067699868,-59.2229068287673
1829,1.50198869339756,0.198161899865873,-58.9043963398287
1830,1.50198869339756,0.198161899865873,-58.9043963398287
1831,1.50198869339756,0.199485141204294,-58.5366330158503
1832,1.50198869339756,0.199485141204294,-58.5366330158503
1833,1.50198869339756,0.199485141204294,-58.5366330158503
1834,1.50566923787387,0.199485141204294,-58.3739949693597
1835,1.50566923787387,0.199485141204294,-58.3739949693597
1836,1.50566923787387,0.199485141204294,-58.3739949693597
1837,1.50566923787387,0.200008248887608,-58.3629776531008
1838,1.50090454835294,0.200008248887608,-58.5107659778793
1839,1.50090454835294,0.202948692854445,-58.5482666288997
1840,1.50090454835294,0.202948692854445,-58.5482666288997
1841,1.50090454835294,0.202948692854445,-58.5482666288997
1842,1.50090454835294,0.202948692854445,-58.5482666288997
1843,1.50090454835294,0.204928986709925,-59.1679841880147
1844,1.50090454835294,0.204928986709925,-59.1679841880147
1845,1.50090454835294,0.204928986709925,-59.1679841880147
1846,1.50090454835294,0.204928986709925,-59.1679841880147
1847,1.50090454835294,0.198950213674284,-58.7606873199832
1848,1.50090454835294,0.198950213674284,-58.7606873199832
1849,1.50090454835294,0.200975738742557,-58.405070106602
1850,1.50090454835294,0.200975738742557,-58.405070106602
1851,1.50090454835294,0.200328225579775,-58.4628826961539
1852,1.50090454835294,0.200328225579775,-58.4628826961539
1853,1.50090454835294,0.203872311871929,-58.7785586847295
1854,1.50090454835294,0.203872311871929,-58.7785586847295
1855,1.50090454835294,0.203872311871929,-58.7785586847295
1856,1.50090454835294,0.203872311871929,-58.7785586847295
1857,1.50090454835294,0.200808348406157,-58.4150148179591
1858,1.50090454835294,0.200808348406157,-58.4150148179591
1859,1.50090454835294,0.200852100880584,-58.4120794872917
1860,1.50090454835294,0.200852100880584,-58.4120794872917
1861,1.50090454835294,0.200852100880584,-58.4120794872917
1862,1.50090454835294,0.200852100880584,-58.4120794872917
1863,1.50090454835294,0.200852100880584,-58.4120794872917
1864,1.50090454835294,0.200852100880584,-58.4120794872917
1865,1.50090454835294,0.200234514684585,-58.4755799398786
1866,1.50090454835294,0.200234514684585,-58.4755799398786
1867,1.50090454835294,0.203021915537972,-58.5627507021332
1868,1.50090454835294,0.203021915537972,-58.5627507021332
1869,1.50090454835294,0.203021915537972,-58.5627507021332
1870,1.50090454835294,0.203021915537972,-58.5627507021332
1871,1.50090454835294,0.199494678361246,-58.6144625949046
1872,1.50090454835294,0.199494678361246,-58.6144625949046
1873,1.50090454835294,0.199139488687772,-58.705606894552
1874,1.50090454835294,0.199139488687772,-58.705606894552
1875,1.50090454835294,0.199139488687772,-58.705606894552
1876,1.50090454835294,0.199139488687772,-58.705606894552
1877,1.50090454835294,0.199139488687772,-58.705606894552
1878,1.50090454835294,0.199139488687772,-58.705606894552
1879,1.50090454835294,0.202784261600518,-58.5181174721928
1880,1.50090454835294,0.202784261600518,-58.5181174721928
1881,1.50090454835294,0.204598628691218,-59.03187392381
1882,1.50090454835294,0.204598628691218,-59.03187392381
1883,1.50090454835294,0.20253317674764,-58.4784363638825
1884,1.50090454835294,0.20253317674764,-58.4784363638825
1885,1.50090454835294,0.20253317674764,-58.4784363638825
1886,1.50249758270172,0.20253317674764,-58.5508057719758
1887,1.50249758270172,0.20253317674764,-58.5508057719758
1888,1.50249758270172,0.20253317674764,-58.5508057719758
1889,1.50249758270172,0.199168632073945,-58.5657582617877
1890,1.50325984825345,0.199168632073945,-58.5138994186535
1891,1.50325984825345,0.199168632073945,-58.5138994186535
1892,1.51292070785077,0.199168632073945,-58.4772983746495
1893,1.51292070785077,0.201354240542137,-59.1770034485358
1894,1.49870552484008,0.201354240542137,-58.4466891253245
1895,1.49870552484008,0.201354240542137,-58.4466891253245
1896,1.49870552484008,0.201354240542137,-58.4466891253245
1897,1.49870552484008,0.201354240542137,-58.4466891253245
1898,1.51778641123828,0.201354240542137,-59.9944457407342
1899,1.51778641123828,0.199981799728161,-59.2297317194523
1900,1.51778641123828,0.199981799728161,-59.2297317194523
1901,1.51778641123828,0.199230539005221,-58.9111575098122
1902,1.51778641123828,0.199230539005221,-58.9111575098122
1903,1.51778641123828,0.199230539005221,-58.9111575098122
1904,1.51356605112358,0.199230539005221,-58.528491700614
1905,1.51356605112358,0.199230539005221,-58.528491700614
1906,1.51356605112358,0.199230539005221,-58.528491700614
1907,1.51356605112358,0.199230539005221,-58.528491700614
1908,1.51356605112358,0.199230539005221,-58.528491700614
1909,1.51356605112358,0.202135299496534,-59.6825052986169
1910,1.51139766253403,0.202135299496534,-59.3285721595427
1911,1.51139766253403,0.200298786607803,-58.6286788120756
1912,1.51139766253403,0.200298786607803,-58.6286788120756
1913,1.51139766253403,0.202124273563728,-59.3231265299981
1914,1.5063925962833,0.202124273563728,-58.7274234405408
1915,1.5063925962833,0.202124273563728,-58.7274234405408
1916,1.5063925962833,0.202124273563728,-58.7274234405408
1917,1.5063925962833,0.202124273563728,-58.7274234405408
1918,1.49035516398245,0.202124273563728,-58.9274223769945
1919,1.49035516398245,0.202124273563728,-58.9274223769945
1920,1.49035516398245,0.202124273563728,-58.9274223769945
1921,1.49035516398245,0.202124273563728,-58.9274223769945
1922,1.49035516398245,0.202124273563728,-58.9274223769945
1923,1.49035516398245,0.20230128359981,-58.8747446669199
1924,1.49035516398245,0.20230128359981,-58.8747446669199
1925,1.49035516398245,0.200032072340482,-59.8421862977388
1926,1.50795848885669,0.200032072340482,-58.3944073286515
1927,1.50795848885669,0.200032072340482,-58.3944073286515
1928,1.51042157058297,0.200032072340482,-58.4997282791122
1929,1.51042157058297,0.193366941475614,-60.0464341052183
1930,1.51042157058297,0.193366941475614,-60.0464341052183
1931,1.51042157058297,0.197851216362506,-58.3727498697643
1932,1.51042157058297,0.197851216362506,-58.3727498697643
1933,1.51042157058297,0.197851216362506,-58.3727498697643
1934,1.51042157058297,0.197851216362506,-58.3727498697643
1935,1.51042157058297,0.197851216362506,-58.3727498697643
1936,1.51042157058297,0.197851216362506,-58.3727498697643
1937,1.51042157058297,0.197851216362506,-58.3727498697643
1938,1.51068201717545,0.197851216362506,-58.3665371794309
1939,1.51068201717545,0.197671042460357,-58.3813856875205
1940,1.51068201717545,0.197671042460357,-58.3813856875205
1941,1.51068201717545,0.197671042460357,-58.3813856875205
1942,1.51068201717545,0.197671042460357,-58.3813856875205
1943,1.51068201717545,0.197671042460357,-58.3813856875205
1944,1.51068201717545,0.197671042460357,-58.3813856875205
1945,1.51068201717545,0.197671042460357,-58.3813856875205
1946,1.51068201717545,0.197671042460357,-58.3813856875205
1947,1.51068201717545,0.197671042460357,-58.3813856875205
1948,1.51068201717545,0.197671042460357,-58.3813856875205
1949,1.51068201717545,0.197671042460357,-58.3813856875205
1950,1.51068201717545,0.197671042460357,-58.3813856875205
1951,1.51068201717545,0.197671042460357,-58.3813856875205
1952,1.51068201717545,0.197671042460357,-58.3813856875205
1953,1.51068201717545,0.196758869048616,-58.5208337297362
1954,1.51068201717545,0.196758869048616,-58.5208337297362
1955,1.51068201717545,0.196758869048616,-58.5208337297362
1956,1.51068201717545,0.196758869048616,-58.5208337297362
1957,1.51068201717545,0.194503280002057,-59.3319116410685
1958,1.51068201717545,0.194503280002057,-59.3319116410685
1959,1.51068201717545,0.194895277323633,-59.1428299666624
1960,1.51068201717545,0.194895277323633,-59.1428299666624
1961,1.51068201717545,0.194895277323633,-59.1428299666624
1962,1.51068201717545,0.194895277323633,-59.1428299666624
1963,1.51068201717545,0.194895277323633,-59.1428299666624
1964,1.51068201717545,0.194895277323633,-59.1428299666624
1965,1.51068201717545,0.197309101536493,-58.4238467390594
1966,1.51068201717545,0.197309101536493,-58.4238467390594
1967,1.51068201717545,0.197309101536493,-58.4238467390594
1968,1.51068201717545,0.197309101536493,-58.4238467390594
1969,1.51068201717545,0.197309101536493,-58.4238467390594
1970,1.51068201717545,0.197309101536493,-58.4238467390594
1971,1.51068201717545,0.19646825357365,-58.5879172984884
1972,1.51068201717545,0.19646825357365,-58.5879172984884
1973,1.51068201717545,0.19646825357365,-58.5879172984884
1974,1.51068201717545,0.19646825357365,-58.5879172984884
1975,1.51068201717545,0.196028567028306,-58.7103415283176
1976,1.51068201717545,0.196028567028306,-58.7103415283176
1977,1.51068201717545,0.191843450932066,-61.1586272721256
1978,1.55124277356358,0.191843450932066,-60.528005766467
1979,1.55124277356358,0.191843450932066,-60.528005766467
1980,1.55124277356358,0.191843450932066,-60.528005766467
1981,1.55124277356358,0.188592346813323,-59.0392369040671
1982,1.55124277356358,0.188592346813323,-59.0392369040671
1983,1.55124277356358,0.188592346813323,-59.0392369040671
1984,1.55124277356358,0.188592346813323,-59.0392369040671
1985,1.55124277356358,0.192069437551675,-60.686146588616
1986,1.55124277356358,0.192069437551675,-60.686146588616
1987,1.55124277356358,0.189925028184304,-59.4702010515227
1988,1.55124277356358,0.189925028184304,-59.4702010515227
1989,1.55124277356358,0.191302247840151,-60.1778602628276
1990,1.55124277356358,0.191302247840151,-60.1778602628276
1991,1.55124277356358,0.191302247840151,-60.1778602628276
1992,1.55124277356358,0.191302247840151,-60.1778602628276
1993,1.55124277356358,0.189359858540312,-59.2567222994931
1994,1.55124277356358,0.189359858540312,-59.2567222994931
1995,1.55124277356358,0.189120708178619,-59.1799813014525
1996,1.54813594144048,0.189120708178619,-58.9017888985504
1997,1.54813594144048,0.18726896111126,-58.8050253213471
1998,1.54813594144048,0.18726896111126,-58.8050253213471
1999,1.54813594144048,0.18726896111126,-58.8050253213471
2000,1.54813594144048,0.18726896111126,-58.8050253213471
2001,1.54813594144048,0.190454346627919,-59.2734435176147
2002,1.54704738316289,0.190454346627919,-59.1448433863473
2003,1.54704738316289,0.190454346627919,-59.1448433863473
2004,1.5257521259564,0.190454346627919,-59.2676694037056
2005,1.5257521259564,0.190454346627919,-59.2676694037056
2006,1.5257521259564,0.190454346627919,-59.2676694037056
2007,1.5257521259564,0.188675623136177,-60.3527556991767
2008,1.5257521259564,0.188675623136177,-60.3527556991767
2009,1.5257521259564,0.188675623136177,-60.3527556991767
2010,1.54131951203064,0.188675623136177,-58.706884755289
2011,1.54131951203064,0.188675623136177,-58.706884755289
2012,1.54131951203064,0.188675623136177,-58.706884755289
2013,1.54131951203064,0.192886044159901,-59.3592994961753
2014,1.54131951203064,0.192886044159901,-59.3592994961753
2015,1.54131951203064,0.192886044159901,-59.3592994961753
2016,1.54131951203064,0.192886044159901,-59.3592994961753
2017,1.54131951203064,0.192886044159901,-59.3592994961753
2018,1.54131951203064,0.192886044159901,-59.3592994961753
2019,1.54131951203064,0.186886969890361,-59.1874930978097
2020,1.55886678229641,0.186886969890361,-59.3222771836818
2021,1.55886678229641,0.182061308646136,-59.7170131381545
2022,1.55886678229641,0.182061308646136,-59.7170131381545
2023,1.55886678229641,0.182061308646136,-59.7170131381545
2024,1.55415357005953,0.182061308646136,-60.2315239686272
2025,1.55415357005953,0.182061308646136,-60.2315239686272
2026,1.58093400432165,0.182061308646136,-60.3410525838221
2027,1.58093400432165,0.182061308646136,-60.3410525838221
2028,1.57647550090739,0.182061308646136,-59.8201861609539
2029,1.57647550090739,0.182061308646136,-59.8201861609539
2030,1.57647550090739,0.182061308646136,-59.8201861609539
2031,1.57647550090739,0.176204673268762,-61.1676687874456
2032,1.57647550090739,0.176204673268762,-61.1676687874456
2033,1.57647550090739,0.176204673268762,-61.1676687874456
2034,1.57647550090739,0.176204673268762,-61.1676687874456
2035,1.57647550090739,0.179734161680167,-59.7020473197158
2036,1.577721594029,0.179734161680167,-59.7159969805123
2037,1.577721594029,0.176500251029871,-60.8258530779539
2038,1.577721594029,0.176500251029871,-60.8258530779539
2039,1.577721594029,0.177211778309757,-60.4362751562853
2040,1.577721594029,0.177211778309757,-60.4362751562853
2041,1.577721594029,0.178659387091395,-59.8979268218909
